order_id,customer_id,order_date,amount,currency
152688,NR-18550,2026-10-17,436.96,EUR
,EM-14140,2026-05-30,1282.61,USD
152765,LS-17245,2026-06-15,173.49,EUR
152800,SP-20920,2026-04-13,6.12,EUR
152814,EH-14005,2026-04-28,29.47,USD
152940,RO-19780,2026-11-10,29.74,EUR
153101,PJ-19015,08-09-2026,146.04,EUR
153157,TB-21625,2026-09-11,224.75,EUR
153178,CL-12565,14-09-2026,1111.42,USD
153185,MH-17620,2026-09-03,30.96,USD
153269,PS-18760,2026-03-09,435.85,EUR
153318,JS-15595,2026-10-25,,EUR
153346,TB-21355,2026-01-25,27.21,EUR
153353,GG-14650,2026/08/18,39.99,USD
153577,KH-16330,2026-06-27,577.12,USD
153598,NM-18520,2026-12-03,1761.85,EUR
153661,SC-20725,2026-01-30,381.80,EUR
153682,BG-11695,2026-05-30,839.99,EUR
153836,EH-13765,2026-10-30,143.70,USD
154018,HA-14920,2026-10-13,362.34,USD
154053,MG-17890,2026-03-04,16.99,USD
154060,DL-12865,2026-05-02,187.06,USD
154067,SM-20950,2026-02-01,105.52,USD
154081,JE-15610,2026/05/22,222.38,USD
154235,RD-19900,2026-09-24,127.95,USD
154403,AP-10720,2026-05-23,4.98,USD
154508,RD-19900,2026-11-16,28.40,USD
154536,JC-15340,2026/09/05,9.55,USD
154662,BF-11215,2026-06-09,692.94,USD
154690,CC-12370,2026-08-15,225.30,EUR
154711,TB-21355,2026-11-22,72.89,USD
154739,LH-17155,2026-12-10,321.57,EUR
154767,BP-11155,2026-06-28,475.86,EUR
154788,JL-15835,2026-04-30,7.71,USD
154998,ES-14080,2026-04-07,37.94,EUR
155005,SC-20050,2026-06-13,377.97,EUR
155033,CC-12475,2026-10-07,10.56,USD
155138,JM-15580,2026-09-08,99.87,USD
155166,BB-11545,2026-12-26,239.43,USD
155187,LA-16780,2026-09-24,83.66,EUR
155383,SC-20680,2026-12-17,46.53,USD
155439,PN-18775,2026-09-14,25.92,USD
155446,TN-21040,2026/12/16,21.21,USD
155474,CC-12220,2026-07-08,127.28,USD
155481,DK-13225,2026-09-01,71.16,USD
155488,FM-14290,13-11-2026,44.02,USD
155516,MK-17905,2026-10-21,1179.27,EUR
155530,CM-12160,2026-12-17,2003.52,USD
155551,CR-12580,2026-04-18,240.04,USD
155565,EH-13765,28-05-2026,54.90,EUR
155670,EM-14065,2026-08-13,21.50,EUR
155747,JS-15685,2026-06-14,337.18,USD
155845,CM-12235,2026-08-12,1399.94,EUR
155978,TS-21205,2026-08-01,1085.69,EUR
155992,CC-12220,2026/10/01,111.75,EUR
156251,TS-21160,2026-08-13,250.48,EUR
156265,BF-11020,2026/08/02,482.58,EUR
156300,TB-21595,2026-12-29,754.45,USD
156503,NC-18415,2026-10-14,305.25,USD
156573,RB-19360,2026-05-29,60.48,USD
156685,SC-20230,2026-07-08,911.26,EUR
156748,BS-11755,2026-11-30,933.95,USD
156811,BP-11095,2026/10/27,68.95,USD
157000,AM-10360,2026-07-16,57.24,USD
157161,JD-15895,2026-07-16,199.18,EUR
157217,TC-21535,2026-07-19,425.95,EUR
157245,LE-16810,2026-05-19,641.96,USD
157259,JM-15535,24-12-2026,799.56,USD
157266,TB-21280,2026/05/26,83.15,USD
157280,LW-17125,2026-11-05,1120.73,EUR
157336,SJ-20500,01-12-2026,840.00,EUR
157364,LT-17110,2026-11-19,18.48,EUR
157511,SV-20365,2026-09-18,107.40,EUR
157588,AR-10570,2026-07-14,88.15,USD
157686,,2026-10-01,194.85,EUR
157707,CC-12610,2026-10-10,227.66,EUR
157714,CS-12175,2026-09-26,9.99,EUR
157742,KL-16645,2026-12-29,27.79,EUR
157749,KL-16645,2026-06-04,677.95,EUR
157763,KH-16330,2026-07-18,140.81,USD
157791,CA-11965,2026-12-23,1999.96,EUR
157868,MC-17590,2026-12-23,24.85,USD
158001,JP-15460,2026-08-23,1091.44,USD
158043,JK-15325,2026-01-31,23.36,EUR
158099,PK-18910,2026-09-03,1422.25,EUR
158155,EH-13765,2026-05-02,330.82,USD
158211,BP-11185,2026-01-04,109.25,USD
158260,CC-12475,04-11-2026,686.40,USD
158302,JB-16045,2026-12-08,10.58,EUR
158358,EM-13810,2026/03/04,159.98,USD
158435,AG-10900,2026-05-17,253.03,EUR
158547,JM-16195,2026-05-30,123.92,USD
158568,RB-19465,29-08-2026,162.39,USD
158575,SB-20290,2026-11-18,103.97,USD
158610,CK-12595,2026-09-19,69.52,EUR
158617,AC-10660,2026-09-22,35.88,USD
158694,AI-10855,2026-11-10,1467.13,EUR
158778,DB-13210,2026-09-05,1024.64,USD
158806,NM-18520,2026-01-07,49.00,USD
158834,TW-21025,2026-03-13,361.10,EUR
158841,SE-20110,2026-02-02,8805.04,EUR
158869,AH-10690,2026-08-06,70.88,EUR
158925,JP-15460,2026-10-24,15.55,USD
159009,DP-13105,2026-09-23,197.97,USD
159016,KF-16285,2026-03-10,4173.81,EUR
159023,NW-18400,2026-11-03,184.15,EUR
159142,ME-17320,2026-04-04,177.78,EUR
159212,KM-16375,2026-11-01,273.59,USD
159345,IG-15085,2026-06-17,111.96,USD
159373,LT-17110,2026-03-13,628.94,USD
159639,PC-18745,2026-11-27,31.56,USD
159653,JF-15490,2026-05-22,14.73,EUR
159695,GM-14455,2026-04-05,158.37,EUR
159730,SJ-20125,2026-09-17,219.47,USD
159737,CS-11950,2026-09-03,8.81,USD
159765,TH-21100,2026-05-09,27.86,EUR
159891,BF-11170,2026-01-31,1396.35,USD
159912,GB-14530,2026-08-29,419.87,USD
159940,BF-11020,2026-07-07,339.98,EUR
159989,EB-13870,2026-12-09,40.68,USD
160108,AG-10900,08-12-2026,1085.87,USD
160129,LS-17200,2026-11-23,100.62,EUR
160136,PJ-18835,2026-11-03,9.25,USD
160220,JS-16030,2026-10-20,338.54,USD
160234,PF-19225,2026-06-26,135.95,USD
160241,DR-12940,2026-11-29,242.18,EUR
160304,BM-11575,2026-01-02,405.92,USD
160479,AH-10585,2026-09-15,35.40,USD
160486,EH-14185,2026-12-30,72.22,USD
160500,DM-13015,2026-05-05,305.50,EUR
160535,BP-11050,2026-11-25,883.32,USD
160598,SV-20815,2026-08-26,31.01,
160717,ME-17320,2026-06-06,3528.49,USD
160745,AR-10825,2026-12-11,633.18,EUR
160815,TR-21325,2026/09/05,278.40,EUR
160941,DK-12835,2026-07-21,423.05,USD
161025,GM-14440,2026-12-03,,USD
161095,CS-12250,2026-06-28,41.32,EUR
161158,PS-18970,2026-05-09,8.00,USD
161207,AB-10060,2026-08-29,27.93,USD
161361,MV-17485,2026/03/26,34.68,EUR
161389,IM-15070,2026-12-05,407.98,USD
161473,TB-21175,2026-04-01,46.00,USD
161543,RD-19720,2026/05/10,11.96,USD
161662,BE-11410,2026-02-07,30.35,EUR
161669,EM-14095,2026-11-07,90.40,EUR
161676,JP-15460,2026-07-18,33.80,USD
161746,CS-11950,2026-10-21,615.41,USD
161781,CC-12100,2026-09-29,40.88,EUR
161816,NB-18655,2026/04/28,385.29,EUR
161907,JH-16180,2026/04/05,887.97,USD
161928,AC-10660,2026-06-27,201.58,EUR
162082,JS-15880,2026-03-14,392.06,EUR
162110,NP-18670,18-07-2026,55.99,USD
162138,GK-14620,2026-04-23,351.51,USD
162159,CR-12625,2026-09-16,121.78,EUR
162187,NS-18640,11-12-2026,1252.64,EUR
162222,SR-20740,2026-04-03,10.27,EUR
162236,ER-13855,2026-11-04,1106.92,EUR
162313,VB-21745,2026-11-27,167.29,EUR
162348,BF-11170,2026-11-10,9.98,USD
162355,PF-19165,2026-06-30,1302.83,EUR
162383,MD-17350,2026-09-05,103.05,USD
162390,DP-13105,2026-12-06,1671.08,USD
162404,NF-18475,2026-07-23,11.42,USD
162614,TB-21250,2026-10-07,27.26,USD
162726,MT-17815,27-12-2026,34.05,USD
162733,TT-21070,2026-05-11,5.98,EUR
,AH-10030,2026-03-20,86.45,EUR
162901,AS-10045,2026-03-28,31.40,EUR
162943,DB-12970,2026-07-24,253.76,EUR
163048,MH-17440,2026-02-08,241.50,USD
163153,DM-12955,2026-03-21,100.72,USD
163167,RF-19345,2026-11-28,2673.69,EUR
163174,XP-21865,2026-08-26,186.54,USD
163202,BM-11650,2026-09-27,2.91,USD
163216,AW-10930,2026-10-07,4.93,EUR
163328,TP-21565,2026-11-04,1465.03,EUR
163384,CC-12430,2026-11-10,45.62,EUR
163398,CB-12415,2026-05-03,55.97,USD
163573,AC-10450,24-11-2026,1219.96,EUR
163594,JF-15295,2026-04-12,250.42,EUR
163636,MP-18175,2026/12/05,3.54,EUR
163755,AS-10285,2026-11-04,209.88,EUR
163776,JS-16030,2026-07-19,1110.50,USD
163804,DB-13270,02-12-2026,2781.77,USD
163937,JB-16000,2026-01-10,24.85,EUR
163951,CJ-11875,2026-12-30,16.52,EUR
163972,MG-17890,2026-10-17,120.67,USD
163986,JJ-15445,2026-09-03,54.50,USD
164035,CR-12730,12-06-2026,23.12,USD
164091,LA-16780,2026/09/17,547.33,USD
164154,NZ-18565,2026-09-11,59.95,USD
164350,CG-12040,2026-09-10,67.56,EUR
164399,DW-13480,2026-11-12,878.33,EUR
164483,JF-15490,2026-01-30,17.46,USD
164490,SU-20665,2026-09-05,9.25,EUR
164511,DJ-13630,2026-11-19,147.91,USD
164574,RH-19555,29-07-2026,732.16,USD
164637,RD-19480,2026/03/04,128.40,USD
164672,GB-14530,2026-05-08,N/A,EUR
164735,TB-21400,2026-04-14,81.20,EUR
164770,MY-18295,2026-12-02,812.68,EUR
164784,HF-14995,2026-05-01,377.35,EUR
164889,CP-12340,2026-06-03,71.09,EUR
164896,PS-19045,2026-11-07,12.90,USD
164924,EA-14035,2026-07-10,341.99,EUR
164938,PB-19210,2026-02-11,69.93,EUR
165015,BD-11725,2026-02-25,46.72,EUR
165148,PM-19135,2026-10-22,31.40,EUR
165169,JL-15235,2026-06-05,386.48,USD
165218,RW-19630,2026-03-05,162.34,USD
165316,JB-15400,2026-07-23,324.39,USD
165330,WB-21850,2026-12-11,1937.92,EUR
165470,HJ-14875,2026-11-25,5.08,USD
165484,HK-14890,2026-10-23,70.97,USD
165561,CR-12580,2026-11-24,25.35,USD
165673,MN-17935,2026-05-15,15.23,EUR
165820,DW-13585,2026/09/26,12.96,USD
165827,MF-17665,2026-11-04,50.50,USD
165848,EN-13780,2026-06-04,1562.69,EUR
165918,BD-11770,2026-09-10,143.24,USD
165995,BG-11740,2026-08-30,387.00,USD
166163,CY-12745,2026-08-15,75.13,EUR
166226,TC-21535,2026-11-18,129.03,USD
166240,DH-13075,2026-06-24,8.71,USD
166275,SS-20590,2026/10/24,199.99,EUR
166282,PK-19075,2026-04-16,158.26,USD
166373,JF-15565,2026-10-21,106.08,USD
166380,EB-13750,2026-05-30,138.53,USD
166429,TG-21310,2026-09-02,999.98,USD
166443,LH-17020,2026-11-04,38.29,EUR
166485,AH-10210,2026-02-20,16.50,USD
166618,DP-13000,2026-11-14,37.63,USD
166625,JM-15580,2026-04-14,25.06,EUR
166653,NP-18685,22-09-2026,63.97,EUR
166674,RB-19360,2026-04-01,560.78,EUR
166772,HJ-14875,2026-09-20,163.88,USD
166912,BE-11335,2026/01/15,81.98,EUR
167115,EH-14185,04-04-2026,588.78,USD
167241,BD-11320,2026-08-15,533.09,USD
167290,,2026-10-30,11.68,USD
167416,JM-15580,2026-05-12,54.90,USD
167507,SA-20830,2026-12-22,65.94,USD
167556,JM-15250,2026-03-29,498.61,USD
167584,LC-16870,2026-08-12,6.48,EUR
167605,RB-19570,2026-04-28,30.34,EUR
167682,ZD-21925,2026-04-03,331.08,USD
167759,CC-12670,2026-03-03,134.85,EUR
167983,RP-19270,2026-08-21,33.44,EUR
168032,DF-13135,2026-01-30,2067.80,USD
168046,JD-15895,2026-01-25,831.50,EUR
168081,CA-12055,2026-04-24,258.70,EUR
168354,RH-19510,2026-09-19,2545.12,EUR
168361,KB-16600,2026-06-21,0.84,USD
168536,SC-20800,2026-12-20,66.30,USD
168543,DK-13225,2026-07-03,706.86,USD
168557,FH-14275,2026-09-19,8.93,USD
168753,RL-19615,2026-05-29,1002.70,EUR
168774,RP-19855,2026-09-04,535.41,USD
168830,ML-17395,2026-11-07,479.97,USD
168844,NM-18520,2026-05-31,,USD
168893,AP-10915,2026-11-03,903.77,EUR
168921,AG-10495,2026-10-20,19.30,EUR
168956,EA-14035,2026-02-16,167.18,USD
169026,CM-12655,2026-08-08,23.34,USD
169103,ZC-21910,2026-03-08,1466.32,USD
169166,SS-20590,2026-05-09,93.98,USD
169194,LH-16900,20-06-2026,66.80,USD
169215,RE-19450,2026-07-14,29.61,EUR
169334,GW-14605,2026-10-21,111.67,EUR
169663,RH-19510,2026-03-10,3384.45,EUR
169670,JE-15715,2026-12-25,2563.06,USD
169824,NS-18640,2026/12/12,107.07,USD
169838,BB-11545,2026-11-25,1745.91,USD
169887,MS-17530,22-10-2026,116.96,EUR
169922,MZ-17515,2026-06-11,22.16,USD
169943,BN-11515,2026-05-19,821.22,USD
169957,SN-20710,2026-09-26,366.78,USD
169971,IL-15100,2026-09-04,66.29,USD
100013,ZC-21910,2027-11-06,29.69,USD
100055,MD-17860,2027-05-28,152.59,USD
100097,MN-17935,2027-11-26,1115.25,EUR
100111,SV-20365,2027-09-20,7359.92,USD
100160,CB-12025,2027-09-07,49.69,USD
100202,BD-11620,31-12-2026,302.38,USD
100223,LS-16945,2027-07-05,396.39,USD
100230,AA-10375,2027-12-11,149.87,USD
100237,SV-20815,2027-10-15,11.68,USD
100314,AS-10630,2027-09-29,372.45,USD
100335,NF-18595,2027-09-07,73.01,USD
100356,SP-20920,21-10-2027,23.99,USD
100384,NH-18610,2027-06-24,421.42,USD
100412,SR-20425,2027-12-22,141.96,USD
100426,DC-12850,2027-06-04,12.48,USD
100433,SJ-20125,11-08-2027,25.92,USD
100524,CM-12115,2027-03-31,782.40,EUR
100580,MK-17905,2027-08-13,36.02,USD
100601,JK-15370,2027-11-16,48.86,
100615,SJ-20215,2027-04-20,347.38,USD
100622,DK-13090,2027-11-03,1030.74,USD
100636,DO-13435,2027-06-26,272.94,USD
100650,DK-13225,2027-06-29,1295.78,EUR
100748,RB-19795,2027-05-13,58.48,USD
100783,JK-16120,2027-09-04,30.38,EUR
100811,CC-12475,2027-11-21,47.74,EUR
100825,KD-16495,2027-09-09,99.87,USD
100902,CK-12595,2027-11-17,699.40,USD
100951,NC-18625,2027-06-09,720.76,EUR
101014,RW-19540,2027-08-29,148.02,USD
101042,AB-10105,2027-11-19,843.84,USD
101049,AS-10240,21-06-2027,59.18,EUR
101077,DB-13660,2027-03-25,6.85,EUR
101182,KB-16405,2027-09-04,56.14,EUR
101210,DW-13540,2027/08/25,13.15,EUR
101245,LW-16990,2027-11-27,410.71,USD
101273,ST-20530,2027-08-27,14.34,EUR
101308,FG-14260,2027-10-02,93.72,USD
101322,JG-15310,2027-12-28,340.70,EUR
101434,TR-21325,20-06-2027,249.79,USD
101483,AG-10675,2027/07/29,61.22,EUR
101574,BD-11725,2027/09/28,9.24,USD
101581,DW-13195,2027-10-22,177.22,USD
101637,AC-10615,2027-03-24,12.77,EUR
101665,TZ-21580,25-11-2027,5.16,USD
101700,SO-20335,2027-04-23,30.35,EUR
101728,SC-20575,2027-08-19,2.30,USD
101749,AS-10045,2027-10-03,171.29,USD
101798,MV-18190,2027-12-11,63.34,USD
101805,SH-19975,2027-12-01,627.84,USD
101945,GT-14710,2027-11-24,10.82,USD
101959,DB-13660,2027-02-28,17.62,USD
102099,EP-13915,2027-12-18,51.99,EUR
102155,RR-19525,2027-07-13,373.94,USD
102197,DK-13150,2027-12-20,364.27,USD
,CJ-12010,01-05-2027,3740.51,USD
102218,LW-17215,2027-09-02,11.70,EUR
102267,SC-20800,2027-11-30,2.37,USD
102309,DO-13645,2027-09-23,212.91,EUR
102337,SD-20485,2027-06-13,683.02,EUR
102379,BB-11545,2027-12-02,1378.95,USD
102407,AT-10435,2027-12-09,1096.49,EUR
102414,JA-15970,2027-05-15,49.90,EUR
102519,BM-11650,2027-11-27,190.67,EUR
102554,KN-16705,2027-06-11,3.76,USD
102610,CA-12265,2027-11-04,248.40,USD
102659,LW-17215,2027-12-09,54.90,USD
102729,BF-11215,2027-10-26,55.62,USD
102736,LP-17095,2027-09-05,177.08,USD
102750,GM-14695,2027-09-04,1322.35,EUR
102771,DO-13435,2027-03-31,84.95,USD
102820,CS-11950,07-05-2027,419.94,USD
102834,LW-16990,2027-03-09,199.98,USD
102925,CD-12280,2027-11-05,796.04,EUR
102946,VP-21730,2027-06-30,75.79,USD
102967,MG-17890,2027-09-22,67.40,USD
102974,DP-13105,19-09-2027,190.01,USD
103009,PJ-18835,2027-11-03,26.40,EUR
103065,PT-19090,2027-10-20,59.82,EUR
103156,TD-20995,2027-11-23,24.05,EUR
103212,MH-18025,2027/10/13,1541.51,EUR
103352,RP-19390,2027-11-27,114.41,EUR
103380,BF-11005,2027-11-21,739.74,USD
103415,MV-17485,2027-12-03,13.59,USD
103443,AT-10735,2027-12-17,315.90,USD
103478,KL-16555,2027-07-21,97.06,EUR
103499,ES-14020,2027-11-20,209.57,USD
103506,LR-17035,2027-07-23,41.40,USD
103520,MH-17785,2027-09-23,9.25,EUR
103611,JM-15535,2027-09-12,8.36,EUR
103765,JG-15310,2027-11-24,13.76,USD
103877,RD-19660,2027-09-07,1577.94,USD
103968,ML-17755,2027-12-01,629.64,USD
104003,DC-13285,2027-10-07,307.67,USD
104010,TD-20995,2027-04-23,54.90,EUR
104024,MD-17860,2027-08-29,9.41,EUR
104066,QJ-19255,2027-12-05,205.03,USD
104080,AH-10210,2027-03-08,174.56,USD
104108,RP-19855,2027-12-02,12.16,USD
104136,SF-20065,2027-11-01,230.69,EUR
104220,BV-11245,2027-01-30,340.22,USD
104318,FH-14275,2027-05-13,20.77,USD
104381,RD-19810,2027-12-16,33.38,USD
104388,DK-12835,2027-07-05,79.96,EUR
104577,CK-12205,2027/05/12,87.60,USD
104619,KD-16495,2027-01-24,413.00,USD
104640,FH-14275,2027-11-10,,USD
104647,CK-12595,2027-02-23,37.44,USD
104731,AM-10705,2027-07-21,951.98,USD
104745,GT-14755,29-05-2027,79.34,USD
104801,FH-14350,2027-02-13,914.12,USD
104822,RB-19465,20-10-2027,24.55,EUR
104850,TW-21025,2027/06/13,291.14,USD
104864,JS-15685,2027-11-18,552.86,EUR
104885,DB-13555,2027-03-02,627.48,USD
104906,JP-15460,2027-02-13,17.94,USD
104913,DK-13090,2027-11-18,74.95,USD
104927,AG-10330,2027-12-22,108.13,USD
105053,CS-12355,07-07-2027,17.47,EUR
105074,MB-17305,2027-06-24,21.74,USD
105130,PJ-18835,21-11-2027,52.50,USD
105144,SZ-20035,2027-11-04,23.68,USD
105193,JL-15835,2027-03-25,11.05,USD
105214,TS-21610,2027/06/16,1231.50,EUR
105235,SM-20950,2027-12-05,334.52,USD
105326,KT-16480,2027-08-20,25.92,USD
105333,VP-21730,2027-11-30,899.11,USD
105410,ND-18370,2027-03-19,976.83,EUR
105445,,2027-02-20,9.43,EUR
105480,DK-13225,2027-12-20,13.46,USD
105487,CS-12250,2027/10/08,419.83,USD
105543,BG-11695,2027-11-24,33.29,EUR
105620,JH-15430,2027-12-25,141.00,EUR
105669,SJ-20125,17-09-2027,1749.90,EUR
105809,HW-14935,2027-02-20,238.20,EUR
105823,RB-19465,22-06-2027,487.96,USD
105851,SE-20110,2027/03/13,1332.50,USD
105886,DB-13660,2027-12-18,18.96,USD
105914,PV-18985,2027-10-02,1687.26,USD
105921,JM-15250,2027-08-14,418.30,USD
105991,LH-17020,2027-05-05,120.78,EUR
106033,FG-14260,2027/10/15,87.92,EUR
106047,CS-11860,2027-07-12,3.82,USD
106068,RB-19330,2027-10-23,337.82,USD
106103,SC-20305,2027-06-10,132.52,USD
106180,SH-19975,2027-09-18,163.38,USD
106355,AT-10435,2027-04-02,11.12,EUR
106432,CA-12265,2027-10-19,330.47,USD
106537,RH-19495,2027-08-12,20.74,USD
106691,CC-12370,2027-11-06,1.25,USD
106747,TS-21505,03-07-2027,102.30,EUR
106782,LP-17095,2027-12-21,375.34,USD
106824,AT-10735,07-07-2027,5.94,USD
106831,FH-14350,2027-06-01,189.92,EUR
106852,ST-20530,2027/06/20,36.35,USD
106859,BF-11215,2027-03-13,780.09,EUR
106943,FO-14305,2027/11/14,8.64,USD
106964,HR-14770,2027-12-17,11.81,EUR
107125,BD-11320,2027/11/27,136.33,USD
107132,SC-20260,26-06-2027,913.17,USD
107167,ND-18460,2027-06-10,1347.52,USD
107174,AB-10060,2027-11-06,2595.39,USD
107209,JW-15955,27-07-2027,194.85,EUR
107244,AG-10390,2027-09-07,19.76,USD
107265,ML-17755,2027-04-06,106.32,USD
107293,CS-12400,2027-09-05,2.78,EUR
107314,MZ-17335,2027-11-30,25.83,EUR
107321,AW-10930,2027-08-31,696.08,USD
107342,VF-21715,2027-12-17,28.16,USD
107461,PK-19075,2027-12-21,23.88,EUR
107503,GA-14725,2027-01-01,48.90,USD
107517,FC-14335,05-02-2027,2011.90,USD
107552,AI-10855,2027-05-05,6.68,EUR
107629,DB-13060,2027-12-14,457.18,EUR
107713,JB-16000,2027-03-13,174.30,USD
107720,VM-21685,2027-11-06,46.26,USD
107727,MA-17560,2027-10-19,29.47,EUR
107748,AG-10330,10-12-2027,108.80,EUR
107797,EB-13705,2027-05-08,41.47,EUR
107825,NB-18655,18-11-2027,143.48,EUR
107832,FH-14275,2027-11-23,7.48,EUR
107853,CD-11920,2027/05/26,12.96,USD
107874,SW-20275,2027-11-21,27.42,USD
107909,SS-20875,2027-09-01,42.91,USD
107958,AH-10120,2027-07-02,169.19,EUR
107986,MW-18220,2027-12-13,31.44,
108000,LS-16945,2027-01-12,9.78,USD
108035,TT-21070,2027/11/29,491.89,USD
108070,JE-15745,2027-04-16,308.75,USD
108091,EK-13795,2027-11-16,23.36,USD
108112,DK-12895,2027-11-15,559.20,USD
108287,AG-10330,18-12-2027,12.67,EUR
108294,LS-16975,2027-12-10,34.50,EUR
108322,SS-20140,2027-04-30,26.06,USD
108329,LE-16810,2027-12-09,444.77,USD
108441,SB-20170,12-06-2027,954.55,USD
108539,SC-20725,2027-03-21,745.28,EUR
108553,SK-19990,2027-04-23,244.65,USD
108560,JC-15385,2027-07-08,1058.11,USD
108574,MG-18145,2027-10-07,1324.57,USD
108749,DJ-13510,12-09-2027,91.14,EUR
108756,PO-18865,2027-12-25,31.80,USD
108791,TM-21490,2027-07-27,558.81,USD
108854,DM-13345,2027/12/08,243.58,USD
108910,KC-16540,2027-09-24,103.06,USD
108931,HZ-14950,2027-09-14,20.12,USD
109085,CK-12325,2027-02-17,1448.85,EUR
109099,MM-18280,2027-10-06,40.99,USD
109183,LR-16915,2027-12-04,649.00,USD
109211,PS-19045,04-04-2027,16.98,USD
109393,JC-15775,2027-06-30,436.00,EUR
109589,BD-11635,2027-12-21,71.00,EUR
109701,AM-10360,2027-12-02,178.89,EUR
109715,AH-10585,2027-12-09,15.98,USD
109750,FH-14365,22-07-2027,29.97,USD
109757,MD-17350,2027-09-04,49.70,EUR
109778,VM-21685,2027-07-16,2.91,USD
109946,PL-18925,2027/04/16,16.52,USD
109960,DB-13210,2027-12-09,188.24,EUR
110198,AG-10900,2027-05-01,318.96,EUR
110212,SJ-20125,01-05-2027,48.90,USD
110310,NB-18655,2027/10/27,68.97,USD
,MA-17560,2027-10-27,34.24,EUR
110380,PF-19225,2027-09-02,6.57,USD
110429,DM-13015,2027-11-03,11.67,USD
110443,CK-12205,21-11-2027,1242.63,USD
110478,SP-20860,2027-03-04,24.57,USD
110625,JB-16045,2027-12-23,27.46,USD
110821,CK-12205,2027-08-07,237.61,EUR
110842,GA-14725,2027-11-11,151.93,USD
110884,SH-20395,2027-03-07,117.51,USD
110905,RW-19690,10-09-2027,,EUR
110926,DD-13570,2027-11-19,25.06,USD
110940,AZ-10750,2027-07-23,121.54,USD
111178,TD-20995,2027-06-15,19.56,USD
111220,JS-15595,2027/09/02,257.51,USD
111262,KH-16510,2027-10-28,65.73,EUR
111269,CS-12355,2027-06-16,503.87,EUR
111332,NC-18340,2027-05-20,891.53,EUR
111374,CB-12415,2027-02-24,4.96,USD
111388,SU-20665,2027-09-02,215.98,EUR
111556,CD-11920,2027-11-20,1559.67,EUR
111577,AJ-10780,2027-10-16,307.78,USD
111591,PS-18970,2027-03-21,425.06,USD
111647,RD-19585,2027-07-03,167.97,USD
111689,HP-14815,2027-11-30,1311.37,EUR
111717,SW-20245,2027-10-10,239.36,USD
111738,CM-12385,2027-01-03,2031.39,USD
111759,MR-17545,2027-07-08,52.76,USD
111808,AR-10510,2027-12-16,10.80,USD
111815,EP-13915,2027-03-03,280.96,USD
112004,AH-10075,2027-09-25,199.49,EUR
112039,JC-15775,2027/03/25,470.38,USD
112172,MM-18280,2027-06-10,N/A,EUR
112333,KF-16285,2027-04-08,2633.51,USD
112431,RW-19690,2027-10-12,441.72,EUR
112473,JL-15505,2027-05-25,50.14,USD
112487,TC-21535,2027-12-26,3.13,USD
112515,AS-10225,2027-09-17,1782.10,EUR
112529,SC-20770,2027-11-19,749.89,EUR
112536,SG-20890,2027-05-18,17.80,USD
112725,EH-14125,2027-01-30,142.34,USD
112753,CC-12670,18-06-2027,956.80,USD
112774,RC-19960,2027-09-11,34.50,EUR
112809,RA-19915,2027-08-18,228.19,USD
112844,SP-20620,2027-11-13,198.55,EUR
112865,BH-11710,2027-05-18,36.05,USD
112900,KL-16645,2027-04-09,478.24,EUR
112956,TH-21550,2027-08-21,394.48,USD
112984,EH-14185,16-09-2027,20.54,EUR
113075,MC-18100,2027-09-02,40.68,USD
113208,ML-18040,2027-03-26,60.84,USD
113278,HR-14770,2027-01-14,358.70,USD
113355,SJ-20215,2027-12-01,536.86,USD
113418,CM-12655,2027-10-01,1704.89,EUR
113453,CM-12160,2027-10-21,401.36,USD
113460,KN-16390,2027-11-07,272.97,EUR
113474,TM-21490,2027-03-30,325.86,EUR
113481,AS-10045,2027-01-02,740.21,EUR
113530,BC-11125,2027-05-19,726.83,EUR
113558,PH-18790,2027-10-21,729.65,USD
113572,FP-14320,2027-11-07,7.88,USD
113670,RS-19765,2027-10-15,715.19,EUR
113705,LC-16870,2027-03-27,874.80,EUR
113873,KE-16420,2027-11-13,267.79,USD
113908,KN-16390,03-06-2027,508.79,USD
114055,MH-18115,2027-12-25,819.28,EUR
114216,RK-19300,02-09-2027,12.19,USD
114258,EM-13825,2027-11-05,492.77,EUR
114370,BN-11470,14-03-2027,49.62,EUR
114412,AA-10480,2027-04-15,15.55,USD
114440,TB-21520,2027-09-14,19.05,EUR
114524,EG-13900,31-03-2027,13.47,EUR
114552,Dl-13600,2027-09-02,15.07,USD
114636,GA-14725,2027-08-25,192.16,USD
114804,,2027-10-17,52.79,EUR
115070,MG-18205,2027-04-10,16.74,EUR
115105,BD-11770,2027-02-06,240.78,USD
115119,SC-20440,2027-10-26,142.98,USD
115154,RS-19420,2027-01-08,892.98,EUR
115175,MC-17575,2027-08-07,244.55,USD
115322,ZC-21910,2027-05-11,43.92,EUR
115364,OT-18730,2027-06-26,83.76,USD
115427,EB-13975,2027-12-30,34.62,USD
115448,MH-18025,11-11-2027,88.92,EUR
115546,AH-10465,2027-05-14,562.55,USD
115602,DJ-13630,18-12-2027,2888.52,USD
115651,NS-18640,2027-07-09,67.30,EUR
115777,DO-13645,2027-08-19,19.44,USD
115805,KW-16435,2027-07-31,36.79,EUR
115882,DB-13555,2027-09-14,1017.14,EUR
115931,JM-15655,2027-12-22,126.98,USD
115994,BT-11305,2027-01-28,277.71,EUR
116113,JW-15220,2027-10-02,10.16,EUR
116127,SB-20185,2027-06-25,400.78,EUR
